project_id,project_name,file_id,file_name
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5kg846zbkvz0p236x8v59,X218786-GM2111214-TWE-M-EGG4_S21_L002_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5kG046zbXk9gF1q4Q3Ppj,X218786-GM2111214-TWE-M-EGG4_S21_L002_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gX04k7Kpkkjk1ppf0J5K,X218780-GM2111073-TWE-F-EGG4_S27_L001_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gkQ4k7Kg3JV32KBk27Vy,X218780-GM2111073-TWE-F-EGG4_S27_L002_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5kFQ4k7KVFp4j23123G45,X218780-GM2111073-TWE-F-EGG4_S27_L002_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gxQ4k7Kgkpb01yjVYGqb,X218780-GM2111073-TWE-F-EGG4_S27_L001_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5j384KxV2BVbG229z0F9Y,X218791-gm2110626-TWE-F-EGG4_S22_L001_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5jPj4KxV60x6KKv9fX58f,X218791-gm2110626-TWE-F-EGG4_S22_L002_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5jGj4KxV9Qvv81fF3pvYP,X218791-gm2110626-TWE-F-EGG4_S22_L001_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5j2j4KxV9Qvv81fF3pvXp,X218791-gm2110626-TWE-F-EGG4_S22_L002_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5j284b2XB1qB32bvx1x2q,X218779-GM2111202-TWE-F-EGG4_S10_L002_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5j104b2XGb8QJ1bfBj4J7,X218779-GM2111202-TWE-F-EGG4_S10_L001_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gf04b2X9YqZf23K46gqG,X218779-GM2111202-TWE-F-EGG4_S10_L001_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gyj4b2X7Vk541fVBQ8xG,X218779-GM2111202-TWE-F-EGG4_S10_L002_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gbj42ybpjkPJ2ZB08Q4Z,X218584-GM2105429-TWE-M-EGG4_S14_L001_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gj042ybgGB9j24gZ27vQ,X218584-GM2105429-TWE-M-EGG4_S14_L002_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gf042ybjkgFx234bykvv,X218584-GM2105429-TWE-M-EGG4_S14_L001_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gj842ybx4v0f2294p0Kb,X218584-GM2105429-TWE-M-EGG4_S14_L002_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gb04y2fQXgZ42b0bvYYK,X218733-GM2110793-TWE-M-EGG4_S18_L001_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5ggj4y2fpvXz92KGKXf8F,X218733-GM2110793-TWE-M-EGG4_S18_L002_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gV84y2fvZgvf1f6qPbqv,X218733-GM2110793-TWE-M-EGG4_S18_L002_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gg04y2fbBZVF1zvyY40X,X218733-GM2110793-TWE-M-EGG4_S18_L001_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gFQ4V6XQByxg1vkBG9Pz,X218781-GM2111053-TWE-M-EGG4_S26_L001_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gX04V6XpjkPJ2ZB08Q45,X218781-GM2111053-TWE-M-EGG4_S26_L001_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gbQ4V6XkQvv81fF3pvX5,X218781-GM2111053-TWE-M-EGG4_S26_L002_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gV84V6XYXybG252y2p2K,X218781-GM2111053-TWE-M-EGG4_S26_L002_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gQQ4p7z0Pp8KKpbG8ZGy,X218773-GM2111121-TWE-M-EGG4_S11_L002_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gP04p7z5gf2v1vQb1b59,X218773-GM2111121-TWE-M-EGG4_S11_L001_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gKj4p7zFf12Q21Q1ZJ7Y,X218773-GM2111121-TWE-M-EGG4_S11_L001_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gPQ4p7zFVFFx1yP2jfXB,X218773-GM2111121-TWE-M-EGG4_S11_L002_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gF842bv4GY8224JQqQkv,X218770-GM2110966-TWE-M-EGG4_S6_L001_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gP842bv0Pp8KKpbG8ZGv,X218770-GM2110966-TWE-M-EGG4_S6_L002_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gJj42bv4qy7g1vY6Xqj9,X218770-GM2110966-TWE-M-EGG4_S6_L001_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gFQ42bv8pFP22Pv82pq6,X218770-GM2110966-TWE-M-EGG4_S6_L002_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5g7j4593Gv1z9265qJ4Kj,X218735-GM2110566-TWE-F-EGG4_S17_L001_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gJ0459308yj21f9gj7g2,X218735-GM2110566-TWE-F-EGG4_S17_L001_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5g984593F4KFy21pG2Zx3,X218735-GM2110566-TWE-F-EGG4_S17_L002_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gF045932k9gF1q4Q3PbB,X218735-GM2110566-TWE-F-EGG4_S17_L002_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gGj4KyYzjkq52Z7Vjyq8,X218753-GM2110928-TWE-F-EGG4_S8_L002_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5g984KyYVPvb92ZK9jyFp,X218753-GM2110928-TWE-F-EGG4_S8_L001_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gF84KyYzjkq52Z7Vjyq4,X218753-GM2110928-TWE-F-EGG4_S8_L001_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gGj4KyYQq13y1zXq4z7Q,X218753-GM2110928-TWE-F-EGG4_S8_L002_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5g9041Z3Pjkq52Z7Vjyq2,X218765-gm2110968-TWE-M-EGG4_S7_L002_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gFQ41Z37gv6F1z9K1K3k,X218765-gm2110968-TWE-M-EGG4_S7_L001_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gFQ41Z3BvXz92KGKXf7V,X218765-gm2110968-TWE-M-EGG4_S7_L002_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5fzj41Z37kpb01yjVYGkV,X218765-gm2110968-TWE-M-EGG4_S7_L001_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5g8Q4g4y6XxFz2Jv2f6p6,X218771-GM2111072-TWE-F-EGG4_S9_L001_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5g1j4g4yFgvyxKq2fZv26,X218771-GM2111072-TWE-F-EGG4_S9_L001_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5g8Q4g4y07k1322xYZjyJ,X218771-GM2111072-TWE-F-EGG4_S9_L002_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5gFQ4g4yGx1v021Zp4kj9,X218771-GM2111072-TWE-F-EGG4_S9_L002_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5g5Q4kKKgB74v1zgGjqZp,X218732-GM2110822-TWE-M-EGG4_S15_L001_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5g904kKKgkpb01yjVYGpQ,X218732-GM2110822-TWE-M-EGG4_S15_L001_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5g604kKKfJGzyKvYBvyQG,X218732-GM2110822-TWE-M-EGG4_S15_L002_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5g7Q4kKKp4ybP1f7pYFB1,X218732-GM2110822-TWE-M-EGG4_S15_L002_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5fz04gXY59Bjz1bgJzb1g,NA12878-NA12878-TWE-N-EGG4_S32_L001_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5g884gXY0Byxg1vkBG9Pk,NA12878-NA12878-TWE-N-EGG4_S32_L002_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5g904gXY08yj21f9gj7fk,NA12878-NA12878-TWE-N-EGG4_S32_L001_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5g584gXYGx1v021Zp4kgj,NA12878-NA12878-TWE-N-EGG4_S32_L002_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5fgj449v07k1322xYZjx5,X218730-GM2110817-TWE-F-EGG4_S12_L001_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5fx8449v5BZVF1zvyY3y6,X218730-GM2110817-TWE-F-EGG4_S12_L001_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5g6Q449v07k1322xYZjy5,X218730-GM2110817-TWE-F-EGG4_S12_L002_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5fv0449vBjkPJ2ZB08Q17,X218730-GM2110817-TWE-F-EGG4_S12_L002_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5g1j4XzX8fKy51pypf2QK,X218752-GM2110927-TWE-F-EGG4_S16_L002_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5g1j4XzXB4ybP1f7pYF9X,X218752-GM2110927-TWE-F-EGG4_S16_L001_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5g104XzX964gQ1y5q4QVV,X218752-GM2110927-TWE-F-EGG4_S16_L001_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5g184XzXP9PqK258pXJf1,X218752-GM2110927-TWE-F-EGG4_S16_L002_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5fJj4KxXGBjZVKpPqk9X8,X218723-GM2110785-TWE-M-EGG4_S13_L001_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5fXj4KxXJ4v0f2294p0GJ,X218723-GM2110785-TWE-M-EGG4_S13_L002_R1_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5fb84KxX60x6KKv9fX54f,X218723-GM2110785-TWE-M-EGG4_S13_L001_R2_001.stats-fastqc.txt
project-G6xj3bj49F5XkFG8PPGVf6BK,002_211203_A01303_0044_BHLWV7DRXY_TWE,file-G6y5ffj4KxXP3JpV2KFv0Q9q,X218723-GM2110785-TWE-M-EGG4_S13_L002_R2_001.stats-fastqc.txt
